480.21554 -0.00045
481.86474 -0.00064
483.51394 -0.00068
485.16314 -0.00072
486.81234 -0.00076
488.46154 -0.00066
490.11074 -0.00085
491.75994 -0.00089
493.40914 -0.00033
495.05833 -0.00052
496.70753 -0.00101
498.35673 -0.00016
500.00593 -0.00020
501.65513 -0.00099
503.30433 -0.00043
504.95353 -0.00033
506.60273 0.00232
508.25193 0.00317
509.90113 0.00313
511.55033 0.00338
513.19953 0.00379
514.84872 0.00390
516.49792 0.00356
518.14712 0.00382
519.79632 0.00676
521.44552 0.00731
523.09472 0.00742
524.74392 0.01110
526.39312 0.01315
528.04232 0.01654
529.69152 0.01992
531.34072 0.02361
532.98991 0.02834
534.63911 0.03322
536.28831 0.03899
537.93751 0.04595
539.58671 0.05143
541.23591 0.05705
542.74768 0.06611
544.04348 0.07677
545.35891 0.08781
546.91649 0.09731
547.97014 0.10933
549.42301 0.12008
550.39813 0.13196
551.49759 0.14251
552.28947 0.15233
553.42820 0.16546
554.42950 0.17822
555.25410 0.18870
555.94127 0.20054
556.35357 0.21081
556.92294 0.22351
558.00277 0.23522
558.68993 0.24627
559.19386 0.26083
559.78940 0.27379
560.49620 0.28565
561.38363 0.29682
562.02760 0.30964
562.53807 0.32470
563.08780 0.33649
563.91240 0.34685
564.40716 0.35614
564.87443 0.36981
565.46998 0.38903
565.01186 0.37652
566.42546 0.40676
567.43985 0.42028
567.89796 0.43235
568.17283 0.44442
568.63094 0.45544
569.13486 0.46914
569.91365 0.48075
570.70553 0.49508
571.00395 0.50989
571.72646 0.52406
572.29583 0.53532
572.93718 0.54939
573.12043 0.56303
573.72906 0.57704
574.21989 0.59274
574.57722 0.60490
574.90706 0.61795
575.62171 0.62974
576.47773 0.64380
576.96856 0.66140
577.57719 0.67763
578.09551 0.69407
578.98425 0.70800
579.52482 0.71998
579.99209 0.73258
580.40439 0.74464
581.22899 0.75983
581.97506 0.77706
582.49338 0.79307
582.74076 0.80473
583.46719 0.81625
584.38995 0.82981
584.99859 0.84509
585.62685 0.86138
586.45145 0.87359
587.32186 0.88430
587.87160 0.89442
588.37552 0.90920
588.87028 0.92028
590.02472 0.93134
590.84932 0.94169
591.34408 0.95241
592.49852 0.96330
594.02992 0.97379
595.09012 0.98667
596.75895 0.99557
598.40815 1.00000
600.05735 0.99996
601.70655 0.99992
603.35574 0.99436
604.86751 0.98445
606.01279 0.97312
606.90938 0.96158
607.94602 0.95218
608.95124 0.94019
609.67767 0.92637
610.48264 0.91575
611.60174 0.90374
612.42634 0.89299
612.97607 0.88246
613.54544 0.87159
614.48784 0.86066
615.09254 0.84645
615.54149 0.83484
616.41190 0.82170
617.09907 0.81036
617.64880 0.80073
618.11608 0.78824
618.56503 0.77648
619.11476 0.76335
619.98517 0.75229
620.67234 0.73983
620.91972 0.72788
621.49693 0.71305
622.30190 0.69810
623.00870 0.68758
623.69587 0.67714
623.94325 0.66484
624.54795 0.65230
624.79533 0.63955
625.48250 0.62902
626.30710 0.61782
626.94845 0.60349
627.40657 0.59123
627.79138 0.57834
628.50603 0.56499
629.33063 0.55141
629.93534 0.53678
630.26518 0.52532
630.84240 0.51067
631.80443 0.49798
632.51908 0.48663
633.04133 0.47111
633.61070 0.45555
634.55309 0.44335
635.37769 0.43214
636.06486 0.42057
636.61459 0.41005
637.30176 0.39915
638.12636 0.38810
638.81353 0.37534
639.22583 0.36428
640.05043 0.35004
640.87502 0.33869
641.69962 0.32704
642.52422 0.31703
643.34882 0.30672
644.17342 0.29567
644.88808 0.28167
645.96006 0.27118
646.78465 0.26065
647.33439 0.24968
648.02155 0.23818
648.96395 0.22414
650.33043 0.21284
651.04509 0.20098
652.08958 0.19312
653.20475 0.18161
654.18642 0.16971
655.11311 0.15959
656.22828 0.14768
657.22958 0.13792
658.60392 0.13200
659.42851 0.12236
661.07771 0.11203
662.72691 0.10126
664.37611 0.09048
666.02531 0.08060
667.67451 0.07281
668.98994 0.06200
670.69804 0.05813
672.34724 0.05018
673.99644 0.04507
675.64564 0.03937
677.29484 0.03426
678.94404 0.03123
680.59324 0.02627
682.24244 0.02295
683.89164 0.02053
685.54083 0.01691
687.19003 0.01463
688.83923 0.01205
690.48843 0.01186
692.13763 0.00735
693.78683 0.00656
695.43603 0.00652
697.08523 0.00618
698.73443 0.00331
699.97133 0.00223
