deoxyhaemoglobin
scale: 4000
>>>>>Begin Spectral Data<<<<<
1000	0.08
980	0.12
960	0.16
940	0.20
920	0.22
910	0.23
900	0.22
880	0.21
860	0.21
850	0.20
840	0.21
820	0.21
800	0.23
780	0.28
760	0.43
759.5	0.43
740	0.38
736	0.37
720	0.38
700	0.54
680	0.74
660	0.80
640	0.91
620	1.23
555	13.04
540	10.28
520	6.27
500	4.09
480	3.34
478	3.31
460	5.15
450	14.5
440	70
431	140
420	109.5
410	80
400	59
390	50.5
