6.250000000000000000e-01	0.000000000000000000e+00
1.147000000000000020e+00	0.000000000000000000e+00
1.663000000000000034e+00	0.000000000000000000e+00
2.185999999999999943e+00	0.000000000000000000e+00
2.705000000000000071e+00	0.000000000000000000e+00
3.228000000000000203e+00	0.000000000000000000e+00
3.745999999999999996e+00	0.000000000000000000e+00
4.269000000000000128e+00	0.000000000000000000e+00
4.788000000000000256e+00	0.000000000000000000e+00
5.310999999999999943e+00	0.000000000000000000e+00
5.830000000000000071e+00	0.000000000000000000e+00
6.352999999999999758e+00	0.000000000000000000e+00
6.871000000000000441e+00	0.000000000000000000e+00
7.394000000000000128e+00	0.000000000000000000e+00
7.913000000000000256e+00	0.000000000000000000e+00
8.435999999999999943e+00	0.000000000000000000e+00
8.951999999999999957e+00	0.000000000000000000e+00
9.474999999999999645e+00	0.000000000000000000e+00
9.993999999999999773e+00	0.000000000000000000e+00
1.051699999999999946e+01	0.000000000000000000e+00
1.103700000000000081e+01	0.000000000000000000e+00
1.155899999999999928e+01	0.000000000000000000e+00
1.207699999999999996e+01	0.000000000000000000e+00
1.260200000000000031e+01	0.000000000000000000e+00
1.312100000000000044e+01	0.000000000000000000e+00
1.364400000000000013e+01	0.000000000000000000e+00
1.418699999999999939e+01	0.000000000000000000e+00
1.470700000000000074e+01	0.000000000000000000e+00
1.522899999999999920e+01	0.000000000000000000e+00
1.574699999999999989e+01	0.000000000000000000e+00
1.626999999999999957e+01	0.000000000000000000e+00
1.678699999999999903e+01	0.000000000000000000e+00
1.730999999999999872e+01	0.000000000000000000e+00
1.782999999999999829e+01	0.000000000000000000e+00
1.835200000000000031e+01	0.000000000000000000e+00
1.886899999999999977e+01	0.000000000000000000e+00
1.939199999999999946e+01	0.000000000000000000e+00
1.990800000000000125e+01	0.000000000000000000e+00
2.043100000000000094e+01	0.000000000000000000e+00
2.094999999999999929e+01	0.000000000000000000e+00
2.147200000000000131e+01	0.000000000000000000e+00
2.199200000000000088e+01	0.000000000000000000e+00
2.251399999999999935e+01	0.000000000000000000e+00
2.303200000000000003e+01	0.000000000000000000e+00
2.355399999999999849e+01	0.000000000000000000e+00
2.407400000000000162e+01	0.000000000000000000e+00
2.459700000000000131e+01	0.000000000000000000e+00
2.511499999999999844e+01	0.000000000000000000e+00
2.563800000000000168e+01	0.000000000000000000e+00
2.615700000000000003e+01	0.000000000000000000e+00
2.667999999999999972e+01	0.000000000000000000e+00
2.719999999999999929e+01	0.000000000000000000e+00
2.772200000000000131e+01	0.000000000000000000e+00
2.825799999999999912e+01	0.000000000000000000e+00
2.877700000000000102e+01	0.000000000000000000e+00
2.930300000000000082e+01	0.000000000000000000e+00
2.981899999999999906e+01	0.000000000000000000e+00
3.034199999999999875e+01	0.000000000000000000e+00
3.086100000000000065e+01	0.000000000000000000e+00
3.138400000000000034e+01	0.000000000000000000e+00
3.190099999999999980e+01	0.000000000000000000e+00
3.242399999999999949e+01	0.000000000000000000e+00
3.294200000000000017e+01	0.000000000000000000e+00
3.346500000000000341e+01	0.000000000000000000e+00
3.398400000000000176e+01	0.000000000000000000e+00
3.450699999999999790e+01	0.000000000000000000e+00
3.502499999999999858e+01	0.000000000000000000e+00
3.554800000000000182e+01	0.000000000000000000e+00
3.606300000000000239e+01	0.000000000000000000e+00
3.658500000000000085e+01	0.000000000000000000e+00
3.710199999999999676e+01	0.000000000000000000e+00
3.762500000000000000e+01	0.000000000000000000e+00
3.814399999999999835e+01	0.000000000000000000e+00
3.866700000000000159e+01	0.000000000000000000e+00
3.918099999999999739e+01	0.000000000000000000e+00
3.970400000000000063e+01	0.000000000000000000e+00
4.022299999999999898e+01	0.000000000000000000e+00
4.074600000000000222e+01	0.000000000000000000e+00
4.126500000000000057e+01	0.000000000000000000e+00
4.178799999999999670e+01	0.000000000000000000e+00
4.230700000000000216e+01	0.000000000000000000e+00
4.282900000000000063e+01	0.000000000000000000e+00
4.334499999999999886e+01	0.000000000000000000e+00
4.386800000000000210e+01	0.000000000000000000e+00
4.438600000000000279e+01	0.000000000000000000e+00
4.490899999999999892e+01	0.000000000000000000e+00
4.542799999999999727e+01	0.000000000000000000e+00
4.595000000000000284e+01	0.000000000000000000e+00
4.646999999999999886e+01	0.000000000000000000e+00
4.699300000000000210e+01	0.000000000000000000e+00
4.751100000000000279e+01	0.000000000000000000e+00
4.803399999999999892e+01	0.000000000000000000e+00
4.855299999999999727e+01	0.000000000000000000e+00
4.907600000000000051e+01	0.000000000000000000e+00
4.959199999999999875e+01	0.000000000000000000e+00
5.011399999999999721e+01	0.000000000000000000e+00
5.063300000000000267e+01	0.000000000000000000e+00
5.115599999999999881e+01	0.000000000000000000e+00
5.167399999999999949e+01	0.000000000000000000e+00
5.219599999999999795e+01	0.000000000000000000e+00
5.271500000000000341e+01	0.000000000000000000e+00
5.323799999999999955e+01	0.000000000000000000e+00
5.375600000000000023e+01	0.000000000000000000e+00
5.427900000000000347e+01	0.000000000000000000e+00
5.479800000000000182e+01	0.000000000000000000e+00
5.532000000000000028e+01	0.000000000000000000e+00
