0.000000000000000000e+00	-1.493585200000001123e+01
9.956160000000000565e-01	-1.499141200000002527e+01
1.996364000000000027e+00	-1.498268899999999348e+01
2.996615000000000251e+00	-1.492343199999999115e+01
3.996678999999999871e+00	-1.498750699999999370e+01
4.995906999999999876e+00	-1.495920899999998710e+01
5.995699999999999363e+00	-1.496323899999998730e+01
6.996440999999999910e+00	-1.495937700000001769e+01
7.995317999999999259e+00	-1.490309899999999743e+01
8.996141999999998973e+00	-1.497396199999997179e+01
9.996093000000000117e+00	-1.491779200000001993e+01
1.099622600000000006e+01	-1.496364899999997533e+01
1.199583600000000061e+01	-1.499733900000001086e+01
1.299626400000000004e+01	-1.495704200000000128e+01
1.399587299999999956e+01	-1.494472700000000032e+01
1.499640400000000007e+01	-1.501319899999998597e+01
1.599599399999999960e+01	-1.494359400000001870e+01
1.699577000000000027e+01	-1.502127999999999020e+01
1.799608399999999975e+01	-1.501555700000000115e+01
1.899624000000000024e+01	-1.488819499999999607e+01
1.999615199999999859e+01	-1.495412499999997635e+01
2.099577800000000138e+01	-1.495555100000001403e+01
2.199532100000000057e+01	-1.496055400000000191e+01
2.299619699999999867e+01	-1.498755699999998114e+01
2.399651099999999815e+01	-1.496310899999997446e+01
2.499560999999999922e+01	-1.495273700000001327e+01
2.599633000000000038e+01	-1.502884599999998727e+01
2.699632700000000085e+01	-1.497604300000000421e+01
2.799571699999999908e+01	-1.494222500000000764e+01
2.899633299999999991e+01	-1.498465399999997771e+01
2.999588599999999872e+01	-1.501640300000002526e+01
3.099692599999999842e+01	-1.501853799999997818e+01
3.199636900000000139e+01	-1.492938500000002477e+01
3.299573499999999626e+01	-1.499456600000002027e+01
3.399658900000000017e+01	-1.492133499999999913e+01
3.499600900000000081e+01	-1.493815499999999474e+01
3.599569999999999936e+01	-1.503170699999998305e+01
3.699656300000000186e+01	-1.492915900000002694e+01
3.799590200000000095e+01	-1.498632400000002463e+01
3.899646400000000313e+01	-1.494006100000001425e+01
3.999600399999999922e+01	-1.498229500000002190e+01
4.099599599999999811e+01	-1.502519499999999653e+01
4.199655599999999822e+01	-1.496251100000000633e+01
4.299632299999999674e+01	-1.501577200000002676e+01
4.399525400000000275e+01	-1.495206100000001470e+01
4.499571900000000113e+01	-1.494512200000002622e+01
4.599590700000000254e+01	-1.496857699999998204e+01
4.699543299999999846e+01	-1.503568899999999076e+01
4.799637899999999746e+01	-1.505638199999998506e+01
4.899586899999999901e+01	-1.499706500000002052e+01
4.999618499999999699e+01	-1.501725199999998495e+01
5.099573399999999879e+01	-1.500441999999998188e+01
5.199640199999999624e+01	-1.503601600000001781e+01
5.299580799999999670e+01	-1.496488699999997607e+01
5.399593600000000038e+01	-1.506455899999997428e+01
5.499619200000000063e+01	-1.501218099999999822e+01
5.599561700000000286e+01	-1.497237599999999702e+01
5.699602500000000305e+01	-1.502109100000001263e+01
5.799658300000000111e+01	-1.494178799999997409e+01
5.899704100000000295e+01	-1.498783800000001065e+01
5.999645600000000201e+01	-1.498387800000000425e+01
6.099557999999999680e+01	-1.499204400000002124e+01
6.199617200000000139e+01	-1.498862000000002581e+01
6.299539999999999651e+01	-1.494611200000002782e+01
6.399605800000000499e+01	-1.503824100000002773e+01
6.499639899999999670e+01	-1.505082800000002408e+01
6.599634799999999757e+01	-1.492845299999999042e+01
6.699665699999999902e+01	-1.500116100000002461e+01
6.799592699999999468e+01	-1.496934700000002749e+01
6.899614400000000103e+01	-1.495712700000001405e+01
6.999584299999999359e+01	-1.497030499999999620e+01
7.099603199999999958e+01	-1.503566899999998441e+01
7.199587300000000312e+01	-1.501055800000000318e+01
7.299561799999999323e+01	-1.497330899999997200e+01
7.399647899999999368e+01	-1.503722699999997303e+01
7.499591399999999908e+01	-1.503614299999998138e+01
