-1.800000000000000000e+02 7.769605082747692293e-02
-1.796399999999999864e+02 7.769743402413764599e-02
-1.792800000000000011e+02 7.770158375746313850e-02
-1.789199999999999875e+02 7.770850045750439528e-02
-1.785600000000000023e+02 7.771818484108131142e-02
-1.781999999999999886e+02 7.773063791188603022e-02
-1.778400000000000034e+02 7.774586096062675866e-02
-1.774799999999999898e+02 7.776385556521310527e-02
-1.771200000000000045e+02 7.778462359098269052e-02
-1.767599999999999909e+02 7.780816719096866896e-02
-1.764000000000000057e+02 7.783448880620842669e-02
-1.760399999999999920e+02 7.786359116609449516e-02
-1.756800000000000068e+02 7.789547728876512755e-02
-1.753199999999999932e+02 7.793015048153795199e-02
-1.749600000000000080e+02 7.796761434138357871e-02
-1.745999999999999943e+02 7.800787275544149302e-02
-1.742400000000000091e+02 7.805092990157694310e-02
-1.738799999999999955e+02 7.809679024897954458e-02
-1.735200000000000102e+02 7.814545855880315750e-02
-1.731599999999999966e+02 7.819693988484799352e-02
-1.728000000000000114e+02 7.825123957428312127e-02
-1.724399999999999977e+02 7.830836326841245087e-02
-1.720800000000000125e+02 7.836831690348057544e-02
-1.717199999999999989e+02 7.843110671152174473e-02
-1.713600000000000136e+02 7.849673922125025016e-02
-1.710000000000000000e+02 7.856522125899322029e-02
-1.706399999999999864e+02 7.863655994966434193e-02
-1.702800000000000011e+02 7.871076271778094935e-02
-1.699199999999999875e+02 7.878783728852252477e-02
-1.695600000000000023e+02 7.886779168883172042e-02
-1.691999999999999886e+02 7.895063424855769396e-02
-1.688400000000000034e+02 7.903637360164199321e-02
-1.684799999999999898e+02 7.912501868734637955e-02
-1.681200000000000045e+02 7.921657875152397776e-02
-1.677599999999999909e+02 7.931106334793296131e-02
-1.674000000000000057e+02 7.940848233959249547e-02
-1.670399999999999920e+02 7.950884590018193754e-02
-1.666800000000000068e+02 7.961216451548315531e-02
-1.663199999999999932e+02 7.971844898486570019e-02
-1.659600000000000080e+02 7.982771042281480711e-02
-1.655999999999999943e+02 7.993996026050369241e-02
-1.652400000000000091e+02 8.005521024740766545e-02
-1.648799999999999955e+02 8.017347245296313485e-02
-1.645200000000000102e+02 8.029475926826940002e-02
-1.641599999999999966e+02 8.041908340783424092e-02
-1.638000000000000114e+02 8.054645791136341715e-02
-1.634399999999999977e+02 8.067689614559382660e-02
-1.630800000000000125e+02 8.081041180617089259e-02
-1.627199999999999989e+02 8.094701891956969375e-02
-1.623600000000000136e+02 8.108673184506061393e-02
-1.620000000000000000e+02 8.122956527671919280e-02
-1.616399999999999864e+02 8.137553424548010783e-02
-1.612800000000000011e+02 8.152465412123574562e-02
-1.609200000000000159e+02 8.167694061498019520e-02
-1.605600000000000023e+02 8.183240978099598495e-02
-1.601999999999999886e+02 8.199107801908790683e-02
-1.598400000000000034e+02 8.215296207686020868e-02
-1.594799999999999898e+02 8.231807905203913922e-02
-1.591200000000000045e+02 8.248644639484067898e-02
-1.587599999999999909e+02 8.265808191038363784e-02
-1.584000000000000057e+02 8.283300376114725860e-02
-1.580399999999999920e+02 8.301123046947569972e-02
-1.576800000000000068e+02 8.319278092012559467e-02
-1.573199999999999932e+02 8.337767436286139255e-02
-1.569600000000000080e+02 8.356593041509513542e-02
-1.565999999999999943e+02 8.375756906457194895e-02
-1.562400000000000091e+02 8.395261067210174621e-02
-1.558799999999999955e+02 8.415107597433582609e-02
-1.555200000000000102e+02 8.435298608659036468e-02
-1.551599999999999966e+02 8.455836250571545365e-02
-1.548000000000000114e+02 8.476722711300914426e-02
-1.544399999999999977e+02 8.497960217717931419e-02
-1.540800000000000125e+02 8.519551035734987399e-02
-1.537199999999999989e+02 8.541497470611389420e-02
-1.533600000000000136e+02 8.563801867263264034e-02
-1.530000000000000000e+02 8.586466610578054326e-02
-1.526399999999999864e+02 8.609494125733674341e-02
-1.522800000000000011e+02 8.632886878522175178e-02
-1.519200000000000159e+02 8.656647375678173939e-02
-1.515600000000000023e+02 8.680778165211701369e-02
-1.511999999999999886e+02 8.705281836745826229e-02
-1.508400000000000034e+02 8.730161021858766357e-02
-1.504799999999999898e+02 8.755418394430650175e-02
-1.501200000000000045e+02 8.781056670994848157e-02
-1.497599999999999909e+02 8.807078611093881182e-02
