600.000,6.237
601.000,5.493
602.000,4.782
603.000,4.114
604.000,3.564
605.000,3.070
606.000,2.612
607.000,2.268
608.000,1.919
609.000,1.612
610.000,1.311
611.000,1.022
612.000,0.765
613.000,0.516
614.000,0.266
615.000,0.046
616.000,-0.177
617.000,-0.391
618.000,-0.578
619.000,-0.741
620.000,-0.905
621.000,-1.046
622.000,-1.196
623.000,-1.332
624.000,-1.468
625.000,-1.603
626.000,-1.717
627.000,-1.842
628.000,-1.952
629.000,-2.061
630.000,-2.162
631.000,-2.253
632.000,-2.332
633.000,-2.418
634.000,-2.488
635.000,-2.550
636.000,-2.599
637.000,-2.627
638.000,-2.662
639.000,-2.688
640.000,-2.693
641.000,-2.685
642.000,-2.675
643.000,-2.654
644.000,-2.623
645.000,-2.581
646.000,-2.540
647.000,-2.487
648.000,-2.432
649.000,-2.375
650.000,-2.312
651.000,-2.257
652.000,-2.199
653.000,-2.146
654.000,-2.096
655.000,-2.050
656.000,-2.006
657.000,-1.966
658.000,-1.936
659.000,-1.905
660.000,-1.888
661.000,-1.872
662.000,-1.856
663.000,-1.853
664.000,-1.860
665.000,-1.867
666.000,-1.870
667.000,-1.896
668.000,-1.921
669.000,-1.948
670.000,-1.982
671.000,-2.016
672.000,-2.053
673.000,-2.096
674.000,-2.127
675.000,-2.168
676.000,-2.221
677.000,-2.260
678.000,-2.297
679.000,-2.334
680.000,-2.373
681.000,-2.416
682.000,-2.463
683.000,-2.493
684.000,-2.534
685.000,-2.568
686.000,-2.606
687.000,-2.660
688.000,-2.690
689.000,-2.729
690.000,-2.764
691.000,-2.805
692.000,-2.838
693.000,-2.876
694.000,-2.905
695.000,-2.942
696.000,-2.975
697.000,-3.017
698.000,-3.045
699.000,-3.073
700.000,-3.088
701.000,-3.116
702.000,-3.145
703.000,-3.164
704.000,-3.198
705.000,-3.221
706.000,-3.254
707.000,-3.270
708.000,-3.309
709.000,-3.324
710.000,-3.349
711.000,-3.376
712.000,-3.396
713.000,-3.429
714.000,-3.450
715.000,-3.468
716.000,-3.481
717.000,-3.500
718.000,-3.512
719.000,-3.532
720.000,-3.530
721.000,-3.560
722.000,-3.555
723.000,-3.573
724.000,-3.554
725.000,-3.561
726.000,-3.546
727.000,-3.546
728.000,-3.520
729.000,-3.511
730.000,-3.492
731.000,-3.456
732.000,-3.404
733.000,-3.398
734.000,-3.335
735.000,-3.283
736.000,-3.249
737.000,-3.172
738.000,-3.122
739.000,-3.073
740.000,-3.011
741.000,-2.934
742.000,-2.852
743.000,-2.778
744.000,-2.697
745.000,-2.615
746.000,-2.562
747.000,-2.464
748.000,-2.370
749.000,-2.303
750.000,-2.233
751.000,-2.163
752.000,-2.090
753.000,-2.036
754.000,-1.955
755.000,-1.929
756.000,-1.871
757.000,-1.824
758.000,-1.802
759.000,-1.771
760.000,-1.752
761.000,-1.739
762.000,-1.728
763.000,-1.705
764.000,-1.712
765.000,-1.707
766.000,-1.696
767.000,-1.705
768.000,-1.742
769.000,-1.724
770.000,-1.750
771.000,-1.781
772.000,-1.821
773.000,-1.838
774.000,-1.875
775.000,-1.905
776.000,-1.938
777.000,-1.963
778.000,-2.011
779.000,-2.030
780.000,-2.078
781.000,-2.110
782.000,-2.114
783.000,-2.143
784.000,-2.170
785.000,-2.174
786.000,-2.202
787.000,-2.226
788.000,-2.199
789.000,-2.245
790.000,-2.233
791.000,-2.228
792.000,-2.254
793.000,-2.258
794.000,-2.221
795.000,-2.218
796.000,-2.200
797.000,-2.216
798.000,-2.207
799.000,-2.197
800.000,-2.229
801.000,-2.264
802.000,-2.315
803.000,-2.312
804.000,-2.324
805.000,-2.312
806.000,-2.296
807.000,-2.279
808.000,-2.194
809.000,-2.116
810.000,-2.163
811.000,-2.061
812.000,-1.976
813.000,-1.951
814.000,-1.941
815.000,-1.820
816.000,-1.772
817.000,-1.741
818.000,-1.743
819.000,-1.638
820.000,-1.578
821.000,-1.566
822.000,-1.512
823.000,-1.457
824.000,-1.390
825.000,-1.304
826.000,-1.318
827.000,-1.233
828.000,-1.160
829.000,-1.116
830.000,-1.064
831.000,-0.984
832.000,-0.977
833.000,-0.986
834.000,-0.953
835.000,-0.812
836.000,-0.809
837.000,-0.687
838.000,-0.728
839.000,-0.668
840.000,-0.588
841.000,-0.545
842.000,-0.526
843.000,-0.449
844.000,-0.381
845.000,-0.336
846.000,-0.263
847.000,-0.269
848.000,-0.155
849.000,-0.124
850.000,-0.096
851.000,-0.036
852.000,0.072
853.000,0.065
854.000,0.137
855.000,0.155
856.000,0.233
857.000,0.250
858.000,0.308
859.000,0.301
860.000,0.387
861.000,0.490
862.000,0.541
863.000,0.566
864.000,0.623
865.000,0.642
866.000,0.646
867.000,0.702
868.000,0.776
869.000,0.772
870.000,0.857
871.000,0.883
872.000,0.954
873.000,0.977
874.000,1.031
875.000,1.042
876.000,1.073
877.000,1.104
878.000,1.194
879.000,1.203
880.000,1.216
881.000,1.322
882.000,1.309
883.000,1.398
884.000,1.430
885.000,1.435
886.000,1.508
887.000,1.544
888.000,1.540
889.000,1.604
890.000,1.622
891.000,1.667
892.000,1.713
893.000,1.664
894.000,1.709
895.000,1.792
896.000,1.845
897.000,1.804
898.000,1.882
899.000,1.932
900.000,1.924
901.000,1.951
902.000,1.981
903.000,1.976
904.000,2.013
905.000,2.002
906.000,2.020
907.000,2.093
908.000,2.035
909.000,2.131
910.000,2.112
911.000,2.133
912.000,2.112
913.000,2.190
914.000,2.195
915.000,2.163
916.000,2.171
917.000,2.262
918.000,2.160
919.000,2.235
