250.0,106112.0
251.0,105262.87445322065
252.0,105552.0
253.0,106508.12554677937
254.0,107660.0
255.0,108676.62335966191
256.0,109787.99999999999
257.0,111260.38101457301
258.0,112943.99999999997
259.0,114640.85258204603
260.0,116376.0
261.0,118218.2086572428
262.0,120187.99999999999
263.0,122277.31278898276
264.0,124411.99999999999
265.0,126531.54018682618
266.0,128696.0
267.0,130938.52646371255
268.0,133063.99999999997
269.0,134834.3539583236
270.0,136068.0
271.0,136719.557702993
272.0,137232.0
273.0,137958.91522970432
274.0,138408.0
275.0,138096.28137818968
276.0,137424.0
277.0,136804.45925753703
278.0,135820.0
279.0,134055.38159166218
280.0,131936.0
281.0,129915.51437581416
282.0,127720.0
283.0,125056.06090508109
284.0,122279.99999999999
285.0,119665.74200386141
286.0,116508.0
287.0,112321.97107947324
288.0,108483.99999999999
289.0,106277.37367824555
290.0,104751.99999999999
291.0,102552.5342075444
292.0,98935.99999999999
293.0,93692.9894915767
294.0,88136.0
295.0,83516.00782614872
296.0,79316.0
297.0,74894.97920382838
298.0,70884.0
299.0,67992.57535853772
300.0,65971.99999999999
301.0,64411.219362020696
302.0,63207.99999999999
303.0,62359.54719337945
304.0,61952.0
305.0,62026.091864461465
306.0,62351.99999999999
307.0,62668.085348774664
308.0,62855.99999999999
309.0,62937.56674043982
310.0,63352.0
311.0,64470.147689465986
312.0,65972.0
313.0,67472.34250169618
314.0,69016.0
315.0,70700.48230374929
316.0,72404.0
317.0,73996.72828330664
318.0,75535.99999999999
319.0,77111.10456302404
320.0,78751.99999999999
321.0,80469.35346459711
322.0,82256.0
323.0,84097.98157858748
324.0,85972.0
325.0,87862.72022105289
326.0,89796.0
327.0,91787.13753720083
328.0,93768.0
329.0,95670.72963014366
330.0,97511.99999999999
331.0,99304.9439422244
332.0,100964.0
333.0,102386.99460095866
334.0,103504.0
335.0,104302.57765394091
336.0,104967.99999999999
337.0,105686.69478327768
338.0,106452.0
339.0,107206.6432129484
340.0,107884.0
341.0,108456.2323649287
342.0,109060.0
343.0,109750.42732733682
344.0,110091.99999999999
345.0,109718.558325724
346.0,109032.0
347.0,108487.33936976717
348.0,107984.0
349.0,107336.58419520731
350.0,106576.0
351.0,105785.32384940356
352.0,105040.0
353.0,104378.12040717837
354.0,103696.0
355.0,102836.19452188286
356.0,101568.0
357.0,99769.6015052901
358.0,97828.0
359.0,96153.89945695664
360.0,94744.0
361.0,93486.30066688327
362.0,92248.0
363.0,90960.89787551023
364.0,89835.99999999999
365.0,89065.10783107579
366.0,88483.99999999999
367.0,87918.67080018656
368.0,87511.99999999999
369.0,87500.20896817785
370.0,88176.0
371.0,89692.99332710197
372.0,91592.0
373.0,93392.31772341423
374.0,95140.0
375.0,96981.235779241
376.0,98936.0
377.0,101029.23915962163
378.0,103431.99999999999
379.0,106297.80758227238
380.0,109564.0
381.0,113131.0305112888
382.0,116967.99999999999
383.0,121064.07037257239
384.0,125419.99999999999
385.0,130065.18799842162
386.0,135132.0
387.0,140895.67763374106
388.0,148100.0
389.0,157290.10146661403
390.0,167748.0
391.0,178615.91649980273
392.0,189740.0
393.0,201044.23253417504
394.0,212060.0
395.0,222302.1533634972
396.0,231611.99999999997
397.0,240072.15401183604
398.0,248403.99999999997
399.0,257241.7305891584
400.0,266232.0
401.0,275018.92363153014
402.0,284224.0
403.0,294883.5748847211
404.0,308715.99999999994
405.0,327704.2768295853
406.0,354207.99999999994
407.0,388523.8177969372
408.0,422319.99999999994
409.0,447662.9519826656
410.0,466840.0
411.0,483960.3742724004
412.0,500200.0
413.0,515060.55092773255
414.0,524279.99999999994
415.0,524767.422016669
416.0,521879.99999999994
417.0,520544.7610055915
418.0,515520.0
419.0,501158.5339609648
420.0,480360.0
421.0,457196.103150549
422.0,431880.0
423.0,404216.5534368389
424.0,376236.0
425.0,350070.1831020949
426.0,326032.0
427.0,303897.21415478125
428.0,283112.0
429.0,263418.4602787799
430.0,246071.99999999994
431.0,231351.9447300988
