3.602638614812679521e+02,2.129399800228780060e-01
3.619204212027818812e+02,2.230469410605831759e-01
3.628450126752547931e+02,2.348150615631719729e-01
3.643474738180232180e+02,2.455343147482388078e-01
3.652720652904961298e+02,2.571836516093910507e-01
3.667745264332645547e+02,2.693415066740789676e-01
3.675642816493351575e+02,2.815892905304864247e-01
3.680766594236638980e+02,2.950606235300579083e-01
3.689126442133581349e+02,3.084902916793650918e-01
3.699913342645764942e+02,3.178467678365339277e-01
3.706655155465879830e+02,3.329140457527492991e-01
3.719239872730094589e+02,3.431883562925511222e-01
3.724183868798178310e+02,3.557980118815848858e-01
3.730925681618293765e+02,3.678781011853758942e-01
3.736319131874385562e+02,3.793160083405287542e-01
3.743330617207304840e+02,3.901941572899574329e-01
3.752114236195797048e+02,4.039435578771620183e-01
3.760589658026798929e+02,4.171132735911247669e-01
3.768679833410936908e+02,4.281725740634416133e-01
3.776770008795074318e+02,4.392318745357584042e-01
3.784860184179212297e+02,4.505991325969848638e-01
3.791601996999327184e+02,4.615859724601464320e-01
3.797265119768223940e+02,4.735311038793857952e-01
3.804815950126752568e+02,4.866247359537356210e-01
3.811827435459671847e+02,4.982419831165476598e-01
3.818569248279786734e+02,5.099987169519833996e-01
3.825311061099901622e+02,5.220634083763291411e-01
3.834942222271494074e+02,5.341953846520329785e-01
3.844188136996223193e+02,5.443269305392729462e-01
3.852278312380360603e+02,5.572339765450481375e-01
3.860368487764498582e+02,5.687552134007294313e-01
3.868458663148636560e+02,5.810463442286850633e-01
3.876548838532774539e+02,5.922596234954567995e-01
3.884189559728904442e+02,6.030124759748878294e-01
3.895425914429096110e+02,6.145231456584006047e-01
3.903066635625226013e+02,6.260458921101059726e-01
3.915843976112872156e+02,6.376613708890040977e-01
3.923741528273578183e+02,6.496121956418201560e-01
3.929404651042474939e+02,6.613725525077137624e-01
3.939921879041854140e+02,6.739634891060491961e-01
3.951286649224333587e+02,6.854517305057759025e-01
3.963383387655853767e+02,6.991372104841899748e-01
3.973630943142428578e+02,7.094193709233168610e-01
3.981721118526565988e+02,7.209406077789982659e-01
3.992122772591886246e+02,7.332239749702587073e-01
4.000598194422887559e+02,7.465916634199490920e-01
4.010036732371048629e+02,7.591862230487425034e-01
4.023183267370272347e+02,7.707674663463803810e-01
